Year,Country,Sport,Discipline,Event,GoldCount,SilverCount,BronzeCount
1976,URS,Athletics,Athletics,Hammer Throw,1,1,1
1976,URS,Athletics,Athletics,Long Jump,0,0,1
1976,URS,Athletics,Athletics,Shot Put,0,2,1
1976,URS,Athletics,Athletics,Triple Jump,1,0,0
1976,URS,Basketball,Basketball,Basketball,1,0,1
1976,URS,Boxing,Boxing,48 - 51KG (Flyweight),0,0,1
1976,URS,Boxing,Boxing,51 - 54KG (Bantamweight),0,0,1
1976,URS,Boxing,Boxing,57 - 60KG (Lightweight),0,0,1
1976,URS,Boxing,Boxing,67 - 71KG (Light-Middleweight),0,0,1
1976,URS,Boxing,Boxing,71-75KG,0,1,0
1976,URS,Canoe / Kayak,Canoe / Kayak F,C-1 1000M (Canoe Single),0,1,0
1976,URS,Canoe / Kayak,Canoe / Kayak F,C-1 500M (Canoe Single),1,0,0
1976,URS,Canoe / Kayak,Canoe / Kayak F,C-2 1000M (Canoe Double),1,0,0
1976,URS,Canoe / Kayak,Canoe / Kayak F,C-2 500M (Canoe Double),1,0,0
1976,URS,Canoe / Kayak,Canoe / Kayak F,K-1 500M (Kayak Single),0,1,0
1976,URS,Canoe / Kayak,Canoe / Kayak F,K-2 1000M (Kayak Double),1,0,0
1976,URS,Canoe / Kayak,Canoe / Kayak F,K-2 500M (Kayak Double),1,1,0
1976,URS,Canoe / Kayak,Canoe / Kayak F,K-4 1000M (Kayak Four),1,0,0
1976,URS,Cycling,Cycling Road,Team Time Trial,1,0,0
1976,URS,Cycling,Cycling Track,Team Pursuit (4000M),0,1,0
1976,URS,Fencing,Fencing,Foil Individual,0,1,1
1976,URS,Fencing,Fencing,Foil Team,1,0,0
1976,URS,Fencing,Fencing,Sabre Individual,1,1,1
1976,URS,Fencing,Fencing,Sabre Team,1,0,0
1976,URS,Football,Football,Football,0,0,1
1976,URS,Gymnastics,Artistic G.,Balance Beam,0,1,0
1976,URS,Gymnastics,Artistic G.,Floor Exercises,2,2,0
1976,URS,Gymnastics,Artistic G.,Individual All-Round,1,1,1
1976,URS,Gymnastics,Artistic G.,Parallel Bars,0,1,0
1976,URS,Gymnastics,Artistic G.,Pommel Horse,0,0,1
1976,URS,Gymnastics,Artistic G.,Rings,1,1,0
1976,URS,Gymnastics,Artistic G.,Team Competition,1,1,0
1976,URS,Gymnastics,Artistic G.,Vault,2,1,0
1976,URS,Handball,Handball,Handball,2,0,0
1976,URS,Judo,Judo,+ 93KG (Heavyweight),1,0,0
1976,URS,Judo,Judo,63 - 70KG (Half-Middleweight),1,0,0
1976,URS,Judo,Judo,70 - 80KG (Middleweight),0,1,0
1976,URS,Judo,Judo,80 - 93KG (Half-Heavyweight),0,1,0
1976,URS,Judo,Judo,Open Category,0,0,1
1976,URS,Modern Pentathlon,Modern Pentath.,Individual Competition,0,1,0
1976,URS,Rowing,Rowing,Double Sculls (2X),0,0,1
1976,URS,Rowing,Rowing,Eight With Coxswain (8+),0,1,0
1976,URS,Rowing,Rowing,Four Without Coxswain (4-),0,0,1
1976,URS,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),1,0,1
1976,URS,Rowing,Rowing,Pair-Oared Shell With Coxswain (2+),0,1,0
1976,URS,Rowing,Rowing,Quadruple Sculls With Coxswain (4X),0,1,0
1976,URS,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),0,1,0
1976,URS,Rowing,Rowing,Single Sculls (1X),0,0,1
1976,URS,Sailing,Sailing,Single-Handed Dinghy (Finn),0,1,0
1976,URS,Sailing,Sailing,Tempest,0,1,0
1976,URS,Shooting,Shooting,50M Rifle Prone (60 Shots),0,0,1
1976,URS,Shooting,Shooting,50M Running Target (30+30 Shots),1,1,0
1976,URS,Volleyball,Volleyball,Volleyball,0,2,0
1976,URS,Weightlifting,Weightlifting,"+ 110KG, Total (Super Heavyweight)",1,0,0
1976,URS,Weightlifting,Weightlifting,"- 52KG, Total (Flyweight)",1,0,0
1976,URS,Weightlifting,Weightlifting,"56 - 60KG, Total (Featherweight)",1,0,0
1976,URS,Weightlifting,Weightlifting,"60 - 67.5KG, Total (Lightweight)",1,0,0
1976,URS,Weightlifting,Weightlifting,"67.5 - 75KG, Total (Middleweight)",0,1,0
1976,URS,Weightlifting,Weightlifting,"75 - 82.5KG, Total (Light-Heavyweight)",1,0,0
1976,URS,Weightlifting,Weightlifting,"82.5 - 90KG, Total (Middle-Heavyweight)",1,0,0
1976,URS,Weightlifting,Weightlifting,"91 - 110KG, Total (Heavyweight)",1,0,0
1976,URS,Wrestling,Wrestling Free.,+ 100KG (Super Heavyweight),1,0,0
1976,URS,Wrestling,Wrestling Free.,- 48KG (Light-Flyweight),0,1,0
1976,URS,Wrestling,Wrestling Free.,48 - 52KG (Flyweight),0,1,0
1976,URS,Wrestling,Wrestling Free.,52 - 57KG (Bantamweight),1,0,0
1976,URS,Wrestling,Wrestling Free.,62 - 68KG (Lightweight),1,0,0
1976,URS,Wrestling,Wrestling Free.,74 - 82KG (Middleweight),0,1,0
1976,URS,Wrestling,Wrestling Free.,82 - 90KG (Light-Heavyweight),1,0,0
1976,URS,Wrestling,Wrestling Free.,90 - 100KG (Heavyweight),1,0,0
1976,URS,Wrestling,Wrestling Gre-R,+ 100KG (Super Heavyweight),1,0,0
1976,URS,Wrestling,Wrestling Gre-R,- 48KG (Light-Flyweight),1,0,0
1976,URS,Wrestling,Wrestling Gre-R,48 - 52KG (Flyweight),1,0,0
1976,URS,Wrestling,Wrestling Gre-R,52 - 57KG (Bantamweight),0,0,1
1976,URS,Wrestling,Wrestling Gre-R,57 - 62KG (Featherweight),0,1,0
1976,URS,Wrestling,Wrestling Gre-R,62 - 68KG (Lightweight),1,0,0
1976,URS,Wrestling,Wrestling Gre-R,68 - 74KG (Welterweight),1,0,0
1976,URS,Wrestling,Wrestling Gre-R,74 - 82KG (Middleweight),0,1,0
1976,URS,Wrestling,Wrestling Gre-R,82 - 90KG (Light-Heavyweight),1,0,0
1976,URS,Wrestling,Wrestling Gre-R,90 - 100KG (Heavyweight),1,0,0
1976,USA,Aquatics,Diving,10M Platform,0,1,1
1976,USA,Aquatics,Diving,3M Springboard,2,0,1
1976,USA,Aquatics,Swimming,100M Backstroke,1,1,0
1976,USA,Aquatics,Swimming,100M Breaststroke,1,0,0
1976,USA,Aquatics,Swimming,100M Butterfly,1,1,2
1976,USA,Aquatics,Swimming,100M Freestyle,1,1,0
1976,USA,Aquatics,Swimming,1500M Freestyle,1,1,0
1976,USA,Aquatics,Swimming,200M Backstroke,1,1,1
1976,USA,Aquatics,Swimming,200M Breaststroke,0,1,1
1976,USA,Aquatics,Swimming,200M Butterfly,1,1,1
1976,USA,Aquatics,Swimming,200M Freestyle,1,2,1
1976,USA,Aquatics,Swimming,400M Freestyle,1,2,0
1976,USA,Aquatics,Swimming,400M Individual Medley,1,1,0
1976,USA,Aquatics,Swimming,4X100M Freestyle Relay,1,0,0
1976,USA,Aquatics,Swimming,4X100M Medley Relay,1,1,0
1976,USA,Aquatics,Swimming,4X200M Freestyle Relay,1,0,0
1976,USA,Aquatics,Swimming,800M Freestyle,0,1,1
1976,USA,Archery,Archery,Individual Fita Round,2,0,0
1976,USA,Athletics,Athletics,110M Hurdles,0,0,1
1976,USA,Athletics,Athletics,200M,0,1,1
1976,USA,Athletics,Athletics,400M,0,1,1
1976,USA,Athletics,Athletics,400M Hurdles,1,1,0
1976,USA,Athletics,Athletics,4X100M Relay,1,0,0
1976,USA,Athletics,Athletics,4X400M Relay,1,1,0
1976,USA,Athletics,Athletics,800M,0,0,1
1976,USA,Athletics,Athletics,Decathlon,1,0,0
1976,USA,Athletics,Athletics,Discus Throw,1,0,1
1976,USA,Athletics,Athletics,High Jump,0,0,1
1976,USA,Athletics,Athletics,Javelin Throw,0,0,1
1976,USA,Athletics,Athletics,Long Jump,1,2,0
1976,USA,Athletics,Athletics,Marathon,0,1,0
1976,USA,Athletics,Athletics,Pole Vault,0,0,1
1976,USA,Athletics,Athletics,Triple Jump,0,1,0
1976,USA,Basketball,Basketball,Basketball,1,1,0
1976,USA,Boxing,Boxing,+ 81KG (Heavyweight),0,0,1
1976,USA,Boxing,Boxing,48 - 51KG (Flyweight),1,0,0
1976,USA,Boxing,Boxing,51 - 54KG (Bantamweight),0,1,0
1976,USA,Boxing,Boxing,57 - 60KG (Lightweight),1,0,0
1976,USA,Boxing,Boxing,60 - 63.5KG (Light-Welterweight),1,0,0
1976,USA,Boxing,Boxing,71-75KG,1,0,0
1976,USA,Boxing,Boxing,75 - 81KG (Light-Heavyweight),1,0,0
1976,USA,Equestrian,Dressage,Team,0,0,1
1976,USA,Equestrian,Eventing,Individual,1,1,0
1976,USA,Equestrian,Eventing,Team,2,0,0
1976,USA,Gymnastics,Artistic G.,Floor Exercises,0,0,1
1976,USA,Judo,Judo,+ 93KG (Heavyweight),0,0,1
1976,USA,Rowing,Rowing,Coxless Pair (2-),0,1,0
1976,USA,Rowing,Rowing,Eight With Coxswain (8+),0,0,1
1976,USA,Rowing,Rowing,Single Sculls (1X),0,1,0
1976,USA,Sailing,Sailing,Fleet/Match Race Keelboat Open (Soling),0,1,0
1976,USA,Sailing,Sailing,Tempest,0,0,1
1976,USA,Sailing,Sailing,Tornado - Multihull,0,1,0
1976,USA,Shooting,Shooting,50M Rifle 3 Positions (3X40 Shots),1,1,0
1976,USA,Shooting,Shooting,Trap (125 Targets),1,0,0
1976,USA,Weightlifting,Weightlifting,"82.5 - 90KG, Total (Middle-Heavyweight)",0,1,0
1976,USA,Wrestling,Wrestling Free.,57 - 62KG (Featherweight),0,0,1
1976,USA,Wrestling,Wrestling Free.,62 - 68KG (Lightweight),0,1,0
1976,USA,Wrestling,Wrestling Free.,68 - 74KG (Welterweight),0,0,1
1976,USA,Wrestling,Wrestling Free.,74 - 82KG (Middleweight),1,0,0
1976,USA,Wrestling,Wrestling Free.,82 - 90KG (Light-Heavyweight),0,1,0
1976,USA,Wrestling,Wrestling Free.,90 - 100KG (Heavyweight),0,1,0
1976,VEN,Boxing,Boxing,63.5 - 67KG (Welterweight),0,1,0
1976,YUG,Basketball,Basketball,Basketball,0,1,0
1976,YUG,Boxing,Boxing,57 - 60KG (Lightweight),0,0,1
1976,YUG,Boxing,Boxing,67 - 71KG (Light-Middleweight),0,1,0
1976,YUG,Canoe / Kayak,Canoe / Kayak F,C-1 1000M (Canoe Single),1,0,0
1976,YUG,Canoe / Kayak,Canoe / Kayak F,C-1 500M (Canoe Single),0,0,1
1976,YUG,Judo,Judo,70 - 80KG (Middleweight),0,0,1
1976,YUG,Wrestling,Wrestling Gre-R,52 - 57KG (Bantamweight),0,1,0
1976,YUG,Wrestling,Wrestling Gre-R,74 - 82KG (Middleweight),1,0,0
1980,AUS,Aquatics,Swimming,100M Breaststroke,0,0,1
1980,AUS,Aquatics,Swimming,1500M Freestyle,0,0,1
1980,AUS,Aquatics,Swimming,200M Backstroke,0,0,1
1980,AUS,Aquatics,Swimming,200M Butterfly,0,0,1
1980,AUS,Aquatics,Swimming,200M Freestyle,0,0,1
1980,AUS,Aquatics,Swimming,4X100M Medley Relay,1,0,0
1980,AUS,Aquatics,Swimming,800M Freestyle,1,0,0
1980,AUS,Athletics,Athletics,400M,0,1,0
1980,AUS,Canoe / Kayak,Canoe / Kayak F,K-1 500M (Kayak Single),0,1,0
1980,AUT,Equestrian,Dressage,Individual,1,0,0
1980,AUT,Sailing,Sailing,Single-Handed Dinghy (Finn),0,1,0
1980,AUT,Sailing,Sailing,Two-Person Keelboat Open (Star),0,1,0
1980,AUT,Shooting,Shooting,25M Rapid Fire Pistol (60 Shots),0,0,1
1980,BEL,Judo,Judo,86 - 95KG (Half-Heavyweight),1,0,0
1980,BRA,Aquatics,Swimming,4X200M Freestyle Relay,0,0,1
1980,BRA,Athletics,Athletics,Triple Jump,0,0,1
1980,BRA,Sailing,Sailing,470 - Two Person Dinghy,1,0,0
1980,BRA,Sailing,Sailing,Tornado - Multihull,1,0,0
1980,BUL,Athletics,Athletics,100M,0,0,1
1980,BUL,Athletics,Athletics,Discus Throw,0,1,0
1980,BUL,Basketball,Basketball,Basketball,0,1,0
1980,BUL,Boxing,Boxing,- 48KG (Light-Flyweight),0,0,1
1980,BUL,Boxing,Boxing,48 - 51KG (Flyweight),1,0,0
1980,BUL,Canoe / Kayak,Canoe / Kayak F,C-1 1000M (Canoe Single),1,0,0
1980,BUL,Canoe / Kayak,Canoe / Kayak F,C-1 500M (Canoe Single),0,1,0
1980,BUL,Canoe / Kayak,Canoe / Kayak F,C-2 500M (Canoe Double),0,0,1
1980,BUL,Canoe / Kayak,Canoe / Kayak F,K-1 500M (Kayak Single),0,1,0
1980,BUL,Canoe / Kayak,Canoe / Kayak F,K-4 1000M (Kayak Four),0,0,1
1980,BUL,Equestrian,Dressage,Team,0,1,0
1980,BUL,Gymnastics,Artistic G.,Horizontal Bar,1,0,0
1980,BUL,Gymnastics,Artistic G.,Individual All-Round,0,0,1
1980,BUL,Judo,Judo,+ 95KG (Heavyweight),0,1,0
1980,BUL,Judo,Judo,60 - 65KG (Half-Lightweight),0,0,1
1980,BUL,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),0,1,0
1980,BUL,Rowing,Rowing,Pair Without Coxswain (2-),0,0,1
1980,BUL,Rowing,Rowing,Quadruple Sculls With Coxswain (4X),0,0,1
1980,BUL,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),0,0,1
1980,BUL,Shooting,Shooting,50M Pistol (60 Shots),0,0,1
1980,BUL,Shooting,Shooting,50M Rifle Prone (60 Shots),0,0,1
1980,BUL,Volleyball,Volleyball,Volleyball,0,1,1
1980,BUL,Weightlifting,Weightlifting,"100 - 110KG, Total (Heavyweight)",0,1,0
1980,BUL,Weightlifting,Weightlifting,"56 - 60KG, Total (Featherweight)",0,1,0
1980,BUL,Weightlifting,Weightlifting,"60 - 67.5KG, Total (Lightweight)",1,0,1
1980,BUL,Weightlifting,Weightlifting,"67.5 - 75KG, Total (Middleweight)",1,0,1
1980,BUL,Weightlifting,Weightlifting,"75 - 82.5KG, Total (Light-Heavyweight)",0,1,0
1980,BUL,Weightlifting,Weightlifting,"82.5 - 90KG, Total (Middle-Heavyweight)",0,1,0
1980,BUL,Wrestling,Wrestling Free.,48 - 52KG (Flyweight),0,0,1
1980,BUL,Wrestling,Wrestling Free.,57 - 62KG (Featherweight),0,1,0
1980,BUL,Wrestling,Wrestling Free.,62 - 68KG (Lightweight),0,1,0
1980,BUL,Wrestling,Wrestling Free.,68 - 74KG (Welterweight),1,0,0
1980,BUL,Wrestling,Wrestling Free.,74 - 82KG (Middleweight),1,0,0
1980,BUL,Wrestling,Wrestling Free.,90 - 100KG (Heavyweight),0,1,0
1980,BUL,Wrestling,Wrestling Gre-R,+ 100KG (Super Heavyweight),0,1,0
1980,BUL,Wrestling,Wrestling Gre-R,48 - 52KG (Flyweight),0,0,1
1980,BUL,Wrestling,Wrestling Gre-R,74 - 82KG (Middleweight),0,0,1
1980,BUL,Wrestling,Wrestling Gre-R,90 - 100KG (Heavyweight),1,0,0
1980,CUB,Athletics,Athletics,100M,0,1,0
1980,CUB,Athletics,Athletics,110M Hurdles,0,1,0
1980,CUB,Athletics,Athletics,Discus Throw,0,0,1
1980,CUB,Athletics,Athletics,Javelin Throw,1,0,0
1980,CUB,Boxing,Boxing,+ 81KG (Heavyweight),1,0,0
1980,CUB,Boxing,Boxing,- 48KG (Light-Flyweight),0,1,0
1980,CUB,Boxing,Boxing,51 - 54KG (Bantamweight),1,0,0
1980,CUB,Boxing,Boxing,54 - 57KG (Featherweight),0,1,0
1980,CUB,Boxing,Boxing,57 - 60KG (Lightweight),1,0,0
1980,CUB,Boxing,Boxing,60 - 63.5KG (Light-Welterweight),0,0,1
1980,CUB,Boxing,Boxing,63.5 - 67KG (Welterweight),1,0,0
1980,CUB,Boxing,Boxing,67 - 71KG (Light-Middleweight),1,0,0
1980,CUB,Boxing,Boxing,71-75KG,1,0,0
1980,CUB,Boxing,Boxing,75 - 81KG (Light-Heavyweight),0,0,1
1980,CUB,Judo,Judo,- 60 KG,0,1,0
1980,CUB,Judo,Judo,71 - 78KG (Half-Middleweight),0,1,0
1980,CUB,Judo,Judo,78 - 86KG (Middleweight),0,1,0
1980,CUB,Shooting,Shooting,Skeet (125 Targets),0,0,1
1980,CUB,Weightlifting,Weightlifting,"- 56KG, Total (Bantamweight)",1,0,0
1980,CUB,Weightlifting,Weightlifting,"90 - 100KG, Total (First-Heavyweight)",0,0,1
1980,DEN,Aquatics,Swimming,100M Breaststroke,0,0,1
1980,DEN,Cycling,Cycling Track,Individual Pursuit,0,0,1
1980,DEN,Sailing,Sailing,Fleet/Match Race Keelboat Open (Soling),1,0,0
1980,DEN,Sailing,Sailing,Tornado - Multihull,0,1,0
1980,DEN,Shooting,Shooting,Skeet (125 Targets),1,0,0
1980,ESP,Aquatics,Swimming,100M Butterfly,0,0,1
1980,ESP,Athletics,Athletics,50KM Walk,0,1,0
1980,ESP,Canoe / Kayak,Canoe / Kayak F,K-2 1000M (Kayak Double),0,0,1
1980,ESP,Canoe / Kayak,Canoe / Kayak F,K-2 500M (Kayak Double),0,1,0
1980,ESP,Hockey,Hockey,Hockey,0,1,0
1980,ESP,Sailing,Sailing,Flying Dutchman,1,0,0
1980,ETH,Athletics,Athletics,10000M,1,0,1
1980,ETH,Athletics,Athletics,3000M Steeplechase,0,0,1
1980,ETH,Athletics,Athletics,5000M,1,0,0
1980,FIN,Archery,Archery,Individual Fita Round,1,0,1
1980,FIN,Athletics,Athletics,10000M,0,1,0
1980,FIN,Athletics,Athletics,5000M,0,0,1
1980,FIN,Rowing,Rowing,Single Sculls (1X),1,0,0
1980,FIN,Sailing,Sailing,470 - Two Person Dinghy,0,0,1
1980,FIN,Sailing,Sailing,Single-Handed Dinghy (Finn),1,0,0
1980,FIN,Wrestling,Wrestling Gre-R,68 - 74KG (Welterweight),0,0,1
1980,FRA,Athletics,Athletics,4X100M Relay,0,0,1
1980,FRA,Canoe / Kayak,Canoe / Kayak F,K-1 1000M (Kayak Single),0,1,0
1980,FRA,Cycling,Cycling Track,Individual Pursuit,0,1,0
1980,FRA,Cycling,Cycling Track,Sprint Indivual,0,1,0
1980,FRA,Fencing,Fencing,Foil Individual,1,1,0
1980,FRA,Fencing,Fencing,Foil Team,2,0,0
1980,FRA,Fencing,Fencing,Ă‰pĂ©e Individual,0,0,1
1980,FRA,Fencing,Fencing,Ă‰pĂ©e Team,1,0,0
1980,FRA,Judo,Judo,+ 95KG (Heavyweight),1,0,0
1980,FRA,Judo,Judo,- 60 KG,1,0,0
1980,FRA,Judo,Judo,71 - 78KG (Half-Middleweight),0,0,1
1980,FRA,Judo,Judo,Open Category,0,1,0
1980,GBR,Aquatics,Swimming,100M Breaststroke,1,0,0
1980,GBR,Aquatics,Swimming,200M Butterfly,0,1,0
1980,GBR,Aquatics,Swimming,400M Individual Medley,0,1,0
1980,GBR,Aquatics,Swimming,4X100M Medley Relay,0,1,1
1980,GBR,Athletics,Athletics,100M,1,0,0
1980,GBR,Athletics,Athletics,1500M,1,0,1
1980,GBR,Athletics,Athletics,200M,0,1,0
1980,GBR,Athletics,Athletics,400M Hurdles,0,0,1
1980,GBR,Athletics,Athletics,4X100M Relay,0,0,1
1980,GBR,Athletics,Athletics,4X400M Relay,0,0,1
1980,GBR,Athletics,Athletics,800M,1,1,0
1980,GBR,Athletics,Athletics,Decathlon,1,0,0
1980,GBR,Boxing,Boxing,60 - 63.5KG (Light-Welterweight),0,0,1
1980,GBR,Judo,Judo,65 - 71KG (Lightweight),0,1,0
1980,GBR,Judo,Judo,Open Category,0,0,1
1980,GBR,Rowing,Rowing,Coxless Pair (2-),0,0,1
1980,GBR,Rowing,Rowing,Eight With Coxswain (8+),0,1,0
1980,GBR,Rowing,Rowing,Four Without Coxswain (4-),0,0,1
1980,GDR,Aquatics,Diving,10M Platform,2,0,0
1980,GDR,Aquatics,Diving,3M Springboard,0,1,1
1980,GDR,Aquatics,Swimming,100M Backstroke,1,1,1
1980,GDR,Aquatics,Swimming,100M Breaststroke,1,0,0
1980,GDR,Aquatics,Swimming,100M Butterfly,1,2,1
1980,GDR,Aquatics,Swimming,100M Freestyle,2,1,1
1980,GDR,Aquatics,Swimming,200M Backstroke,1,1,1
1980,GDR,Aquatics,Swimming,200M Butterfly,1,1,1
1980,GDR,Aquatics,Swimming,200M Freestyle,1,1,1
1980,GDR,Aquatics,Swimming,400M Freestyle,1,1,1
1980,GDR,Aquatics,Swimming,400M Individual Medley,1,0,0
1980,GDR,Aquatics,Swimming,4X100M Freestyle Relay,1,0,0
1980,GDR,Aquatics,Swimming,4X100M Medley Relay,1,0,0
1980,GDR,Aquatics,Swimming,4X200M Freestyle Relay,0,1,0
1980,GDR,Aquatics,Swimming,800M Freestyle,0,1,1
1980,GDR,Athletics,Athletics,100M,0,1,1
1980,GDR,Athletics,Athletics,100M Hurdles,0,1,0
1980,GDR,Athletics,Athletics,110M Hurdles,1,0,0
1980,GDR,Athletics,Athletics,1500M,0,2,0
1980,GDR,Athletics,Athletics,200M,1,0,0
1980,GDR,Athletics,Athletics,20KM Walk,0,0,1
1980,GDR,Athletics,Athletics,400M,1,0,2
1980,GDR,Athletics,Athletics,400M Hurdles,1,0,0
1980,GDR,Athletics,Athletics,4X100M Relay,1,0,0
1980,GDR,Athletics,Athletics,4X400M Relay,0,2,0
1980,GDR,Athletics,Athletics,50KM Walk,1,0,0
1980,GDR,Athletics,Athletics,Discus Throw,1,0,0
1980,GDR,Athletics,Athletics,High Jump,1,0,2
1980,GDR,Athletics,Athletics,Javelin Throw,0,0,2
1980,GDR,Athletics,Athletics,Long Jump,1,2,0
1980,GDR,Athletics,Athletics,Marathon,1,0,0
1980,GDR,Athletics,Athletics,Shot Put,1,0,2
1980,GDR,Boxing,Boxing,+ 81KG (Heavyweight),0,0,1
1980,GDR,Boxing,Boxing,54 - 57KG (Featherweight),1,0,0
1980,GDR,Boxing,Boxing,57 - 60KG (Lightweight),0,0,1
1980,GDR,Boxing,Boxing,63.5 - 67KG (Welterweight),0,0,1
1980,GDR,Boxing,Boxing,67 - 71KG (Light-Middleweight),0,0,1
1980,GDR,Boxing,Boxing,75 - 81KG (Light-Heavyweight),0,0,1
1980,GDR,Canoe / Kayak,Canoe / Kayak F,C-1 1000M (Canoe Single),0,0,1
1980,GDR,Canoe / Kayak,Canoe / Kayak F,C-1 500M (Canoe Single),0,0,1
1980,GDR,Canoe / Kayak,Canoe / Kayak F,C-2 1000M (Canoe Double),0,1,0
1980,GDR,Canoe / Kayak,Canoe / Kayak F,K-1 1000M (Kayak Single),1,0,0
1980,GDR,Canoe / Kayak,Canoe / Kayak F,K-1 500M (Kayak Single),1,0,0
1980,GDR,Canoe / Kayak,Canoe / Kayak F,K-2 500M (Kayak Double),1,0,1
1980,GDR,Canoe / Kayak,Canoe / Kayak F,K-4 1000M (Kayak Four),1,0,0
1980,GDR,Cycling,Cycling Road,Team Time Trial,0,1,0
1980,GDR,Cycling,Cycling Track,1KM Time Trial,1,0,0
1980,GDR,Cycling,Cycling Track,Sprint Indivual,1,0,0
1980,GDR,Cycling,Cycling Track,Team Pursuit (4000M),0,1,0
1980,GDR,Football,Football,Football,0,1,0
1980,GDR,Gymnastics,Artistic G.,Floor Exercises,1,0,1
1980,GDR,Gymnastics,Artistic G.,Individual All-Round,0,1,0
1980,GDR,Gymnastics,Artistic G.,Parallel Bars,0,0,1
1980,GDR,Gymnastics,Artistic G.,Pommel Horse,0,0,1
1980,GDR,Gymnastics,Artistic G.,Team Competition,0,1,1
1980,GDR,Gymnastics,Artistic G.,Uneven Bars,1,0,1
1980,GDR,Gymnastics,Artistic G.,Vault,0,1,1
1980,GDR,Handball,Handball,Handball,1,0,1
1980,GDR,Judo,Judo,65 - 71KG (Lightweight),0,0,1
1980,GDR,Judo,Judo,71 - 78KG (Half-Middleweight),0,0,1
1980,GDR,Judo,Judo,78 - 86KG (Middleweight),0,0,1
1980,GDR,Judo,Judo,86 - 95KG (Half-Heavyweight),0,0,1
1980,GDR,Judo,Judo,Open Category,1,0,0
1980,GDR,Rowing,Rowing,Coxless Pair (2-),1,0,0
1980,GDR,Rowing,Rowing,Double Sculls (2X),1,1,0
1980,GDR,Rowing,Rowing,Eight With Coxswain (8+),2,0,0
1980,GDR,Rowing,Rowing,Four Without Coxswain (4-),1,0,0
1980,GDR,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),2,0,0
1980,GDR,Rowing,Rowing,Pair Without Coxswain (2-),1,0,0
1980,GDR,Rowing,Rowing,Pair-Oared Shell With Coxswain (2+),1,0,0
1980,GDR,Rowing,Rowing,Quadruple Sculls With Coxswain (4X),1,0,0
1980,GDR,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),1,0,0
1980,GDR,Rowing,Rowing,Single Sculls (1X),0,0,2
1980,GDR,Sailing,Sailing,470 - Two Person Dinghy,0,1,0
1980,GDR,Shooting,Shooting,25M Rapid Fire Pistol (60 Shots),0,1,0
1980,GDR,Shooting,Shooting,50M Pistol (60 Shots),0,1,0
1980,GDR,Shooting,Shooting,50M Rifle 3 Positions (3X40 Shots),0,1,0
1980,GDR,Shooting,Shooting,50M Rifle Prone (60 Shots),0,1,0
1980,GDR,Shooting,Shooting,50M Running Target (30+30 Shots),0,1,0
1980,GDR,Shooting,Shooting,Trap (125 Targets),0,0,1
1980,GDR,Volleyball,Volleyball,Volleyball,0,1,0
